cell,x_um,y_um,orient
VIA_L1M1_PR_MR,164.45,20.91,N
VIA_M1M2_PR,165.37,20.91,N
VIA_M1M2_PR,166.75,20.91,N
VIA_M1M2_PR,173.19,20.91,N
VIA_M1M2_PR,174.11,20.91,N
VIA_L1M1_PR_MR,177.79,20.91,N
VIA_L1M1_PR_MR,181.47,20.91,N
VIA_M1M2_PR,181.93,20.91,N
VIA_M1M2_PR,183.31,20.91,N
VIA_M1M2_PR,186.07,20.91,N
VIA_L1M1_PR_MR,80.73,21.25,N
VIA_M1M2_PR,81.65,21.25,N
VIA_L1M1_PR_MR,82.57,21.25,N
VIA_M1M2_PR,92.23,21.25,N
VIA_L1M1_PR_MR,154.79,21.25,N
VIA_M1M2_PR,154.79,21.25,N
VIA_M1M2_PR,161.69,21.25,N
VIA_M1M2_PR,179.17,21.25,N
VIA_L1M1_PR_MR,181.01,21.25,N
VIA_M1M2_PR,181.01,21.25,N
VIA_L1M1_PR_MR,184.69,21.25,N
VIA_M1M2_PR,186.99,21.25,N
sky130_fd_sc_hd__decap_3,10.12,21.76,FS
sky130_fd_sc_hd__decap_3,10.12,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,21.76,N
VIA_via2_3_2000_480_1_6_320_320,30.14,21.76,N
VIA_via4_5_2000_480_1_5_400_400,30.14,21.76,N
VIA_via3_4_2000_480_1_5_400_400,30.14,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,21.76,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,21.76,N
VIA_via3_4_2000_480_1_5_400_400,60.14,21.76,N
VIA_via2_3_2000_480_1_6_320_320,60.14,21.76,N
VIA_via4_5_2000_480_1_5_400_400,60.14,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,21.76,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,21.76,N
sky130_fd_sc_hd__and4_2,83.72,21.76,S
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,21.76,FS
VIA_via4_5_2000_480_1_5_400_400,90.14,21.76,N
VIA_via2_3_2000_480_1_6_320_320,90.14,21.76,N
VIA_via3_4_2000_480_1_5_400_400,90.14,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,21.76,FS
VIA_via2_3_2000_480_1_6_320_320,120.14,21.76,N
VIA_via4_5_2000_480_1_5_400_400,120.14,21.76,N
VIA_via3_4_2000_480_1_5_400_400,120.14,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,21.76,FS
VIA_via2_3_2000_480_1_6_320_320,150.14,21.76,N
VIA_via4_5_2000_480_1_5_400_400,150.14,21.76,N
VIA_via3_4_2000_480_1_5_400_400,150.14,21.76,N
sky130_fd_sc_hd__nor2_2,151.8,21.76,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,21.76,N
sky130_fd_sc_hd__nor2_2,155.48,21.76,N
sky130_fd_sc_hd__nand2_2,155.48,21.76,FN
sky130_fd_sc_hd__nor2_2,156.4,21.76,S
sky130_fd_sc_hd__or3_2,157.78,21.76,N
sky130_fd_sc_hd__or2_2,158.7,21.76,S
sky130_fd_sc_hd__and2_2,158.7,21.76,FS
sky130_fd_sc_hd__and2b_2,163.76,21.76,FN
sky130_fd_sc_hd__a32o_2,163.76,21.76,N
sky130_fd_sc_hd__or4_2,164.68,21.76,S
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,21.76,FS
sky130_fd_sc_hd__xnor2_2,167.9,21.76,N
sky130_fd_sc_hd__xnor2_2,172.04,21.76,FS
sky130_fd_sc_hd__xnor2_2,172.04,21.76,S
sky130_fd_sc_hd__a22o_2,173.88,21.76,N
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,21.76,N
sky130_fd_sc_hd__a32o_2,178.02,21.76,FS
VIA_via3_4_2000_480_1_5_400_400,180.14,21.76,N
VIA_via2_3_2000_480_1_6_320_320,180.14,21.76,N
VIA_via4_5_2000_480_1_5_400_400,180.14,21.76,N
sky130_fd_sc_hd__o31ai_2,182.62,21.76,FN
sky130_fd_sc_hd__nand2b_2,182.62,21.76,N
sky130_fd_sc_hd__o21a_2,185.38,21.76,S
sky130_fd_sc_hd__or3_2,185.84,21.76,N
sky130_fd_sc_hd__nor2_2,187.68,21.76,S
sky130_fd_sc_hd__decap_3,189.98,21.76,FN
sky130_fd_sc_hd__decap_3,189.98,21.76,S
VIA_M2M3_PR,156.17,22.1,N
VIA_M2M3_PR,172.27,22.1,N
VIA_M2M3_PR,175.49,22.1,N
VIA_L1M1_PR_MR,157.09,22.27,N
VIA_M1M2_PR,160.77,22.27,N
VIA_M1M2_PR,161.23,22.27,N
VIA_L1M1_PR_MR,161.23,22.27,N
VIA_L1M1_PR_MR,166.75,22.27,N
VIA_M1M2_PR,166.75,22.27,N
VIA_M1M2_PR,167.21,22.27,N
VIA_L1M1_PR_MR,167.21,22.27,N
VIA_M1M2_PR,182.39,22.27,N
VIA_M1M2_PR,155.25,22.61,N
VIA_M1M2_PR,160.31,22.61,N
VIA_M1M2_PR,175.03,22.61,N
VIA_L1M1_PR_MR,175.03,22.61,N
VIA_L1M1_PR_MR,175.49,22.61,N
VIA_M1M2_PR,175.49,22.61,N
VIA_M1M2_PR,177.79,22.61,N
VIA_L1M1_PR_MR,178.25,22.61,N
VIA_M1M2_PR,178.71,22.61,N
VIA_M1M2_PR,188.83,22.61,N
VIA_M2M3_PR,148.35,22.78,N
VIA_M2M3_PR,166.75,22.78,N
VIA_M2M3_PR,174.11,22.78,N
VIA_M2M3_PR,183.31,22.78,N
VIA_L1M1_PR_MR,150.65,22.95,N
VIA_L1M1_PR_MR,151.57,22.95,N
VIA_L1M1_PR_MR,153.87,22.95,N
VIA_L1M1_PR_MR,154.79,22.95,N
VIA_M1M2_PR,154.79,22.95,N
VIA_L1M1_PR_MR,156.17,22.95,N
VIA_M1M2_PR,156.17,22.95,N
VIA_L1M1_PR_MR,157.09,22.95,N
VIA_M1M2_PR,158.01,22.95,N
VIA_L1M1_PR_MR,158.01,22.95,N
VIA_M1M2_PR,159.85,22.95,N
VIA_L1M1_PR_MR,163.53,22.95,N
VIA_L1M1_PR_MR,164.91,22.95,N
VIA_L1M1_PR_MR,167.67,22.95,N
VIA_L1M1_PR_MR,168.59,22.95,N
VIA_M1M2_PR,169.51,22.95,N
VIA_L1M1_PR_MR,169.51,22.95,N
VIA_L1M1_PR_MR,171.81,22.95,N
VIA_M1M2_PR,173.19,22.95,N
VIA_L1M1_PR_MR,174.11,22.95,N
VIA_M1M2_PR,174.11,22.95,N
VIA_L1M1_PR_MR,176.21,22.95,N
VIA_M1M2_PR,176.41,22.95,N
VIA_L1M1_PR_MR,179.63,22.95,N
VIA_L1M1_PR_MR,181.01,22.95,N
VIA_L1M1_PR_MR,181.47,22.95,N
VIA_M1M2_PR,182.85,22.95,N
VIA_L1M1_PR_MR,183.31,22.95,N
VIA_M1M2_PR,183.77,22.95,N
VIA_M1M2_PR,184.69,22.95,N
VIA_L1M1_PR_MR,184.69,22.95,N
VIA_L1M1_PR_MR,186.07,22.95,N
VIA_M1M2_PR,186.07,22.95,N
VIA_L1M1_PR_MR,186.53,22.95,N
VIA_M1M2_PR,152.03,23.29,N
VIA_L1M1_PR_MR,158.47,23.29,N
VIA_M1M2_PR,165.37,23.29,N
VIA_L1M1_PR_MR,166.19,23.29,N
VIA_M1M2_PR,166.29,23.29,N
VIA_M1M2_PR,173.65,23.29,N
VIA_L1M1_PR_MR,173.65,23.29,N
VIA_M1M2_PR,174.57,23.29,N
VIA_L1M1_PR_MR,185.15,23.29,N
VIA_M1M2_PR,187.45,23.29,N
VIA_M1M2_PR,188.83,23.29,N
VIA_M2M3_PR,152.95,23.46,N
VIA_M2M3_PR,165.37,23.46,N
VIA_M2M3_PR,190.21,23.46,N
VIA_M1M2_PR,150.19,23.63,N
VIA_L1M1_PR_MR,150.19,23.63,N
VIA_M1M2_PR,152.95,23.63,N
VIA_L1M1_PR_MR,154.79,23.63,N
VIA_M1M2_PR,159.39,23.63,N
VIA_M1M2_PR,162.15,23.63,N
VIA_L1M1_PR_MR,162.15,23.63,N
VIA_M1M2_PR,172.73,23.63,N
VIA_L1M1_PR_MR,180.09,23.63,N
VIA_M1M2_PR,184.69,23.63,N
VIA_L1M1_PR_MR,187.91,23.63,N
VIA_M1M2_PR,151.11,23.97,N
VIA_L1M1_PR_MR,158.47,23.97,N
VIA_M1M2_PR,158.47,23.97,N
VIA_M1M2_PR,159.85,23.97,N
VIA_L1M1_PR_MR,159.85,23.97,N
VIA_M1M2_PR,160.31,23.97,N
VIA_L1M1_PR_MR,163.99,23.97,N
VIA_M1M2_PR,168.59,23.97,N
VIA_L1M1_PR_MR,176.87,23.97,N
VIA_M1M2_PR,178.71,23.97,N
VIA_M1M2_PR,185.15,23.97,N
VIA_M1M2_PR,185.61,23.97,N
VIA_L1M1_PR_MR,186.07,23.97,N
VIA_M2M3_PR,164.45,24.14,N
VIA_via2_3_2000_480_1_6_320_320,26.44,24.48,N
VIA_via3_4_2000_480_1_5_400_400,26.44,24.48,N
VIA_via4_5_2000_480_1_5_400_400,26.44,24.48,N
VIA_via3_4_2000_480_1_5_400_400,56.44,24.48,N
VIA_via2_3_2000_480_1_6_320_320,56.44,24.48,N
VIA_via4_5_2000_480_1_5_400_400,56.44,24.48,N
VIA_via2_3_2000_480_1_6_320_320,86.44,24.48,N
VIA_via4_5_2000_480_1_5_400_400,86.44,24.48,N
VIA_via3_4_2000_480_1_5_400_400,86.44,24.48,N
VIA_via4_5_2000_480_1_5_400_400,116.44,24.48,N
VIA_via3_4_2000_480_1_5_400_400,116.44,24.48,N
VIA_via2_3_2000_480_1_6_320_320,116.44,24.48,N
VIA_via4_5_2000_480_1_5_400_400,146.44,24.48,N
VIA_via3_4_2000_480_1_5_400_400,146.44,24.48,N
VIA_via2_3_2000_480_1_6_320_320,146.44,24.48,N
VIA_via3_4_2000_480_1_5_400_400,176.44,24.48,N
VIA_via2_3_2000_480_1_6_320_320,176.44,24.48,N
VIA_via4_5_2000_480_1_5_400_400,176.44,24.48,N
VIA_M2M3_PR,157.09,24.82,N
VIA_M2M3_PR,183.77,24.82,N
VIA_L1M1_PR_MR,77.97,24.99,N
VIA_M1M2_PR,80.27,24.99,N
VIA_L1M1_PR_MR,80.73,24.99,N
VIA_L1M1_PR_MR,82.57,24.99,N
VIA_M1M2_PR,155.25,24.99,N
VIA_L1M1_PR_MR,155.71,24.99,N
VIA_L1M1_PR_MR,164.45,24.99,N
VIA_M1M2_PR,164.91,24.99,N
VIA_M1M2_PR,182.39,24.99,N
VIA_M1M2_PR,151.57,25.33,N
VIA_M1M2_PR,153.41,25.33,N
VIA_L1M1_PR_MR,153.41,25.33,N
VIA_M1M2_PR,168.59,25.33,N
VIA_M1M2_PR,183.31,25.33,N
VIA_M1M2_PR,185.61,25.33,N
VIA_M2M3_PR,158.01,25.5,N
VIA_M2M3_PR,166.29,25.5,N
VIA_M2M3_PR,169.05,25.5,N
VIA_M3M4_PR,169.74,25.5,N
VIA_M1M2_PR,148.81,25.67,N
VIA_L1M1_PR_MR,165.37,25.67,N
VIA_M1M2_PR,169.51,25.67,N
VIA_L1M1_PR_MR,169.51,25.67,N
VIA_L1M1_PR_MR,173.19,25.67,N
VIA_M1M2_PR,173.19,25.67,N
VIA_M1M2_PR,174.57,25.67,N
VIA_L1M1_PR_MR,178.25,25.67,N
VIA_M1M2_PR,183.77,25.67,N
VIA_L1M1_PR_MR,79.35,26.01,N
VIA_M1M2_PR,82.11,26.01,N
VIA_L1M1_PR_MR,85.33,26.01,N
VIA_M1M2_PR,108.33,26.01,N
VIA_L1M1_PR_MR,151.11,26.01,N
VIA_M1M2_PR,151.11,26.01,N
VIA_L1M1_PR_MR,151.57,26.01,N
VIA_L1M1_PR_MR,152.49,26.01,N
VIA_M1M2_PR,153.41,26.01,N
VIA_L1M1_PR_MR,153.87,26.01,N
VIA_L1M1_PR_MR,154.79,26.01,N
VIA_M1M2_PR,155.25,26.01,N
VIA_L1M1_PR_MR,155.25,26.01,N
VIA_L1M1_PR_MR,156.17,26.01,N
VIA_L1M1_PR_MR,158.01,26.01,N
VIA_M1M2_PR,158.01,26.01,N
VIA_M1M2_PR,158.47,26.01,N
VIA_L1M1_PR_MR,159.39,26.01,N
VIA_L1M1_PR_MR,160.77,26.01,N
VIA_M1M2_PR,160.77,26.01,N
VIA_M1M2_PR,161.23,26.01,N
VIA_L1M1_PR_MR,161.23,26.01,N
VIA_M1M2_PR,162.15,26.01,N
VIA_M1M2_PR,163.53,26.01,N
VIA_L1M1_PR_MR,163.99,26.01,N
VIA_M1M2_PR,164.45,26.01,N
VIA_L1M1_PR_MR,164.45,26.01,N
VIA_L1M1_PR_MR,166.29,26.01,N
VIA_M1M2_PR,166.29,26.01,N
VIA_M1M2_PR,168.59,26.01,N
VIA_M1M2_PR,177.79,26.01,N
VIA_L1M1_PR_MR,180.55,26.01,N
VIA_M1M2_PR,181.47,26.01,N
VIA_L1M1_PR_MR,181.93,26.01,N
VIA_L1M1_PR_MR,182.85,26.01,N
VIA_M1M2_PR,183.31,26.01,N
VIA_L1M1_PR_MR,183.31,26.01,N
VIA_M1M2_PR,184.69,26.01,N
VIA_L1M1_PR_MR,184.69,26.01,N
VIA_L1M1_PR_MR,185.61,26.01,N
VIA_M2M3_PR,153.41,26.18,N
VIA_M2M3_PR,156.63,26.18,N
VIA_M2M3_PR,159.85,26.18,N
VIA_M2M3_PR,177.33,26.18,N
VIA_M3M4_PR,181.7,26.18,N
VIA_M2M3_PR,183.77,26.18,N
VIA_M2M3_PR,191.13,26.18,N
VIA_M1M2_PR,77.97,26.35,N
VIA_L1M1_PR_MR,77.97,26.35,N
VIA_M1M2_PR,78.89,26.35,N
VIA_L1M1_PR_MR,78.89,26.35,N
VIA_M1M2_PR,81.65,26.35,N
VIA_L1M1_PR_MR,81.65,26.35,N
VIA_M1M2_PR,100.97,26.35,N
VIA_M1M2_PR,157.55,26.35,N
VIA_L1M1_PR_MR,159.85,26.35,N
VIA_L1M1_PR_MR,167.21,26.35,N
VIA_L1M1_PR_MR,175.49,26.35,N
VIA_M1M2_PR,176.87,26.35,N
VIA_L1M1_PR_MR,180.09,26.35,N
VIA_M1M2_PR,182.39,26.35,N
VIA_M1M2_PR,186.07,26.35,N
VIA_L1M1_PR_MR,186.53,26.35,N
VIA_M1M2_PR,187.45,26.35,N
VIA_L1M1_PR_MR,77.05,26.69,N
VIA_L1M1_PR_MR,80.73,26.69,N
VIA_L1M1_PR_MR,83.49,26.69,N
VIA_M1M2_PR,83.49,26.69,N
VIA_L1M1_PR_MR,83.95,26.69,N
VIA_M1M2_PR,83.95,26.69,N
VIA_L1M1_PR_MR,84.41,26.69,N
VIA_M1M2_PR,97.75,26.69,N
VIA_M1M2_PR,150.19,26.69,N
VIA_M1M2_PR,153.41,26.69,N
VIA_M1M2_PR,156.17,26.69,N
VIA_L1M1_PR_MR,158.01,26.69,N
VIA_L1M1_PR_MR,162.61,26.69,N
VIA_M1M2_PR,164.45,26.69,N
VIA_M1M2_PR,167.67,26.69,N
VIA_M2M3_PR,159.85,26.86,N
VIA_M2M3_PR,176.87,26.86,N
sky130_fd_sc_hd__decap_3,10.12,27.2,FS
sky130_fd_sc_hd__decap_3,10.12,27.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,27.2,N
VIA_via2_3_2000_480_1_6_320_320,30.14,27.2,N
VIA_via4_5_2000_480_1_5_400_400,30.14,27.2,N
VIA_via3_4_2000_480_1_5_400_400,30.14,27.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,27.2,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,27.2,N
VIA_via3_4_2000_480_1_5_400_400,60.14,27.2,N
VIA_via4_5_2000_480_1_5_400_400,60.14,27.2,N
VIA_via2_3_2000_480_1_6_320_320,60.14,27.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,27.2,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,27.2,N
sky130_fd_sc_hd__and3_2,79.12,27.2,S
sky130_fd_sc_hd__and3_2,81.88,27.2,S
sky130_fd_sc_hd__and4_2,85.56,27.2,S
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,27.2,FS
VIA_via2_3_2000_480_1_6_320_320,90.14,27.2,N
VIA_via3_4_2000_480_1_5_400_400,90.14,27.2,N
VIA_via4_5_2000_480_1_5_400_400,90.14,27.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,27.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,27.2,FS
VIA_via4_5_2000_480_1_5_400_400,120.14,27.2,N
VIA_via2_3_2000_480_1_6_320_320,120.14,27.2,N
VIA_via3_4_2000_480_1_5_400_400,120.14,27.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,27.2,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,27.2,FS
sky130_fd_sc_hd__nor2_2,149.5,27.2,N
VIA_via3_4_2000_480_1_5_400_400,150.14,27.2,N
VIA_via4_5_2000_480_1_5_400_400,150.14,27.2,N
VIA_via2_3_2000_480_1_6_320_320,150.14,27.2,N
sky130_fd_sc_hd__nor2_2,150.42,27.2,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,27.2,N
sky130_fd_sc_hd__nand2_2,154.56,27.2,N
sky130_fd_sc_hd__nand2_2,154.56,27.2,FN
sky130_fd_sc_hd__nand2_2,155.02,27.2,FS
sky130_fd_sc_hd__nor2_2,155.02,27.2,S
sky130_fd_sc_hd__nand2_2,156.86,27.2,N
sky130_fd_sc_hd__a21oi_2,159.16,27.2,N
sky130_fd_sc_hd__nor2_2,159.62,27.2,S
sky130_fd_sc_hd__nor2_2,161.92,27.2,S
sky130_fd_sc_hd__o211a_2,162.38,27.2,N
sky130_fd_sc_hd__or3_2,164.68,27.2,S
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,27.2,FS
sky130_fd_sc_hd__and2_2,165.14,27.2,FS
sky130_fd_sc_hd__xor2_2,167.9,27.2,FS
sky130_fd_sc_hd__xor2_2,172.04,27.2,FN
sky130_fd_sc_hd__and4bb_2,176.64,27.2,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,27.2,N
sky130_fd_sc_hd__xor2_2,179.86,27.2,S
VIA_via4_5_2000_480_1_5_400_400,180.14,27.2,N
VIA_via3_4_2000_480_1_5_400_400,180.14,27.2,N
VIA_via2_3_2000_480_1_6_320_320,180.14,27.2,N
sky130_fd_sc_hd__mux2_1,182.16,27.2,FN
sky130_fd_sc_hd__o21ba_2,182.16,27.2,N
sky130_fd_sc_hd__o31ai_2,184.46,27.2,S
sky130_fd_sc_hd__nand2_2,184.46,27.2,FS
sky130_fd_sc_hd__nand2_2,185.84,27.2,N
sky130_fd_sc_hd__decap_3,189.98,27.2,FN
sky130_fd_sc_hd__decap_3,189.98,27.2,S
VIA_via5_6_2000_2000_1_1_1600_1600,26.44,27.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,56.44,27.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,86.44,27.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,116.44,27.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,146.44,27.53,N
VIA_via5_6_2000_2000_1_1_1600_1600,176.44,27.53,N
VIA_M2M3_PR,163.99,27.54,N
VIA_M2M3_PR,185.15,27.54,N
VIA_M1M2_PR,83.95,27.71,N
VIA_M1M2_PR,101.89,27.71,N
VIA_L1M1_PR_MR,161.69,27.71,N
VIA_M1M2_PR,161.69,27.71,N
VIA_M1M2_PR,162.61,27.71,N
VIA_L1M1_PR_MR,173.19,27.71,N
VIA_M1M2_PR,177.33,27.71,N
VIA_L1M1_PR_MR,180.09,27.71,N
VIA_L1M1_PR_MR,181.93,27.71,N
VIA_M1M2_PR,182.39,27.71,N
VIA_L1M1_PR_MR,183.31,27.71,N
VIA_M1M2_PR,83.49,28.05,N
VIA_M1M2_PR,106.95,28.05,N
VIA_M1M2_PR,151.57,28.05,N
VIA_M1M2_PR,152.03,28.05,N
VIA_M1M2_PR,165.37,28.05,N
VIA_L1M1_PR_MR,165.83,28.05,N
VIA_M1M2_PR,167.21,28.05,N
VIA_L1M1_PR_MR,167.67,28.05,N
VIA_M1M2_PR,171.35,28.05,N
VIA_L1M1_PR_MR,173.65,28.05,N
VIA_L1M1_PR_MR,179.63,28.05,N
VIA_M1M2_PR,179.63,28.05,N
VIA_M2M3_PR,151.11,28.22,N
VIA_M2M3_PR,174.11,28.22,N
VIA_M2M3_PR,179.63,28.22,N
VIA_M3M4_PR,182.62,28.22,N
VIA_M2M3_PR,183.31,28.22,N
VIA_L1M1_PR_MR,150.19,28.39,N
VIA_M1M2_PR,151.11,28.39,N
VIA_L1M1_PR_MR,151.11,28.39,N
VIA_M1M2_PR,152.95,28.39,N
VIA_L1M1_PR_MR,152.95,28.39,N
VIA_L1M1_PR_MR,154.33,28.39,N
VIA_M1M2_PR,154.33,28.39,N
VIA_L1M1_PR_MR,154.79,28.39,N
VIA_L1M1_PR_MR,156.17,28.39,N
VIA_M1M2_PR,157.55,28.39,N
VIA_L1M1_PR_MR,157.55,28.39,N
VIA_M1M2_PR,158.01,28.39,N
VIA_L1M1_PR_MR,158.01,28.39,N
VIA_M1M2_PR,158.93,28.39,N
VIA_L1M1_PR_MR,159.39,28.39,N
VIA_M1M2_PR,159.85,28.39,N
VIA_L1M1_PR_MR,160.31,28.39,N
VIA_L1M1_PR_MR,162.095,28.39,N
VIA_M1M2_PR,162.15,28.39,N
VIA_L1M1_PR_MR,162.61,28.39,N
VIA_M1M2_PR,162.61,28.39,N
VIA_L1M1_PR_MR,163.53,28.39,N
VIA_M1M2_PR,163.53,28.39,N
VIA_L1M1_PR_MR,163.99,28.39,N
VIA_L1M1_PR_MR,164.62,28.39,N
VIA_M1M2_PR,166.75,28.39,N
VIA_L1M1_PR_MR,172.73,28.39,N
VIA_M1M2_PR,173.19,28.39,N
VIA_L1M1_PR_MR,175.49,28.39,N
VIA_L1M1_PR_MR,182.85,28.39,N
VIA_M1M2_PR,182.85,28.39,N
VIA_L1M1_PR_MR,184.69,28.39,N
VIA_L1M1_PR_MR,185.61,28.39,N
VIA_M1M2_PR,185.61,28.39,N
VIA_L1M1_PR_MR,186.07,28.39,N
VIA_L1M1_PR_MR,186.99,28.39,N
VIA_M1M2_PR,161.23,28.73,N
VIA_M1M2_PR,169.51,28.73,N
VIA_L1M1_PR_MR,170.43,28.73,N
VIA_L1M1_PR_MR,176.41,28.73,N
VIA_M1M2_PR,176.87,28.73,N
VIA_L1M1_PR_MR,179.17,28.73,N
VIA_M1M2_PR,183.77,28.73,N
VIA_M3M4_PR,165.14,28.9,N
VIA_M2M3_PR,165.37,28.9,N
VIA_M2M3_PR,182.85,28.9,N
VIA_L1M1_PR_MR,151.11,29.07,N
VIA_M1M2_PR,154.79,29.07,N
VIA_M1M2_PR,158.01,29.07,N
VIA_M1M2_PR,169.97,29.07,N
VIA_M1M2_PR,185.15,29.07,N
VIA_M1M2_PR,186.07,29.07,N
VIA_M1M2_PR,152.03,29.41,N
VIA_M1M2_PR,153.87,29.41,N
VIA_L1M1_PR_MR,153.87,29.41,N
VIA_M1M2_PR,155.25,29.41,N
VIA_L1M1_PR_MR,155.25,29.41,N
VIA_L1M1_PR_MR,157.55,29.41,N
VIA_M1M2_PR,166.29,29.41,N
VIA_M1M2_PR,166.75,29.41,N
VIA_M1M2_PR,169.51,29.41,N
VIA_M1M2_PR,175.03,29.41,N
VIA_L1M1_PR_MR,186.53,29.41,N
VIA_M2M3_PR,156.63,29.58,N
VIA_via2_3_2000_480_1_6_320_320,26.44,29.92,N
VIA_via4_5_2000_480_1_5_400_400,26.44,29.92,N
VIA_via3_4_2000_480_1_5_400_400,26.44,29.92,N
VIA_via2_3_2000_480_1_6_320_320,56.44,29.92,N
VIA_via3_4_2000_480_1_5_400_400,56.44,29.92,N
VIA_via4_5_2000_480_1_5_400_400,56.44,29.92,N
VIA_via4_5_2000_480_1_5_400_400,86.44,29.92,N
VIA_via3_4_2000_480_1_5_400_400,86.44,29.92,N
VIA_via2_3_2000_480_1_6_320_320,86.44,29.92,N
VIA_via2_3_2000_480_1_6_320_320,116.44,29.92,N
VIA_via4_5_2000_480_1_5_400_400,116.44,29.92,N
VIA_via3_4_2000_480_1_5_400_400,116.44,29.92,N
VIA_via4_5_2000_480_1_5_400_400,146.44,29.92,N
VIA_via3_4_2000_480_1_5_400_400,146.44,29.92,N
VIA_via2_3_2000_480_1_6_320_320,146.44,29.92,N
VIA_via4_5_2000_480_1_5_400_400,176.44,29.92,N
VIA_via2_3_2000_480_1_6_320_320,176.44,29.92,N
VIA_via3_4_2000_480_1_5_400_400,176.44,29.92,N
VIA_M2M3_PR,155.25,30.26,N
VIA_M2M3_PR,162.15,30.26,N
VIA_L1M1_PR_MR,158.47,30.43,N
VIA_M1M2_PR,165.37,30.43,N
VIA_M1M2_PR,165.83,30.43,N
VIA_M1M2_PR,181.93,30.43,N
VIA_M1M2_PR,186.07,30.43,N
VIA_M1M2_PR,153.87,30.77,N
VIA_M1M2_PR,157.09,30.77,N
VIA_M1M2_PR,159.85,30.77,N
VIA_M1M2_PR,161.69,30.77,N
VIA_M1M2_PR,163.53,30.77,N
VIA_M2M3_PR,155.25,30.94,N
VIA_M2M3_PR,164.91,30.94,N
VIA_L1M1_PR_MR,152.95,31.11,N
VIA_M1M2_PR,155.25,31.11,N
VIA_M1M2_PR,157.55,31.11,N
VIA_M1M2_PR,158.01,31.11,N
VIA_L1M1_PR_MR,165.37,31.11,N
VIA_L1M1_PR_MR,169.51,31.11,N
VIA_M1M2_PR,169.51,31.11,N
VIA_M1M2_PR,175.49,31.11,N
VIA_L1M1_PR_MR,176.41,31.11,N
VIA_M1M2_PR,181.93,31.11,N
VIA_via5_6_2000_2000_1_1_1600_1600,30.14,31.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,60.14,31.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,90.14,31.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,120.14,31.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,150.14,31.23,N
VIA_via5_6_2000_2000_1_1_1600_1600,180.14,31.23,N
VIA_M1M2_PR,148.81,31.45,N
VIA_L1M1_PR_MR,151.11,31.45,N
VIA_L1M1_PR_MR,152.03,31.45,N
VIA_M1M2_PR,152.49,31.45,N
VIA_L1M1_PR_MR,153.41,31.45,N
VIA_L1M1_PR_MR,154.33,31.45,N
VIA_M1M2_PR,154.33,31.45,N
VIA_L1M1_PR_MR,156.17,31.45,N
VIA_M1M2_PR,157.09,31.45,N
VIA_L1M1_PR_MR,157.09,31.45,N
VIA_L1M1_PR_MR,159.39,31.45,N
VIA_M1M2_PR,161.23,31.45,N
VIA_L1M1_PR_MR,161.23,31.45,N
VIA_M1M2_PR,162.15,31.45,N
VIA_L1M1_PR_MR,162.605,31.45,N
VIA_L1M1_PR_MR,163.07,31.45,N
VIA_M1M2_PR,163.53,31.45,N
VIA_L1M1_PR_MR,163.53,31.45,N
VIA_M1M2_PR,164.45,31.45,N
VIA_L1M1_PR_MR,164.45,31.45,N
VIA_M1M2_PR_MR,167.21,31.45,N
VIA_M1M2_PR,171.35,31.45,N
VIA_L1M1_PR_MR,171.81,31.45,N
VIA_M1M2_PR,173.19,31.45,N
VIA_M1M2_PR,177.79,31.45,N
